Matrix ID	TF Locus	Matrix Type
TFmatrixID_0082	GSVIVG00018271001	Inferred
TFmatrixID_0082	GSVIVG00018272001	Inferred
TFmatrixID_0082	GSVIVG00021146001	Inferred
TFmatrixID_0082	GSVIVG00022277001	Inferred
TFmatrixID_0082	GSVIVG00027770001	Inferred
TFmatrixID_0082	GSVIVG00028312001	Inferred
TFmatrixID_0082	GSVIVG00028313001	Inferred
TFmatrixID_0082	GSVIVG00028314001	Inferred
TFmatrixID_0082	GSVIVG00028315001	Inferred
TFmatrixID_0082	GSVIVG00031747001	Inferred
TFmatrixID_0082	GSVIVG00032983001	Inferred
TFmatrixID_0082	GSVIVG00034563001	Inferred
TFmatrixID_0082	GSVIVG00036201001	Inferred
TFmatrixID_0082	estExt_fgenesh4_pg.C_290069	Inferred
TFmatrixID_0082	PK01935.1	Inferred
TFmatrixID_0082	PK02330.1	Inferred
TFmatrixID_0082	PK05793.1	Inferred
TFmatrixID_0082	PK12040.1	Inferred
TFmatrixID_0082	PK15234.1	Inferred
TFmatrixID_0082	PK15705.1	Inferred
TFmatrixID_0082	PK23186.1	Inferred
TFmatrixID_0082	PK23512.1	Inferred
TFmatrixID_0082	PK26398.1	Inferred
TFmatrixID_0082	PK28774.1	Inferred
TFmatrixID_0082	PK29475.1	Inferred
TFmatrixID_0082	fgenesh2_kg.1__587__AT1G06160.1	Inferred
TFmatrixID_0082	GG.C169_S17_00183	Inferred
TFmatrixID_0082	fgenesh2_kg.3__2537__AT3G23220.1	Inferred
TFmatrixID_0082	fgenesh2_kg.3__2538__AT3G23230.1	Inferred
TFmatrixID_0082	fgenesh2_kg.4__1110__AT2G31230.1	Inferred
TFmatrixID_0082	fgenesh2_kg.4__1380__AT2G33710.1	Inferred
TFmatrixID_0082	fgenesh2_kg.471__1__AT3G23230.1	Inferred
TFmatrixID_0082	Glyma.20G203600.1	Inferred
TFmatrixID_0082	Glyma.20G203700.1	Inferred
TFmatrixID_0082	Glyma20g33840.1	Inferred
TFmatrixID_0082	Glyma.20G203500.1	Inferred
TFmatrixID_0082	Glyma.20G195900.1	Inferred
TFmatrixID_0082	Glyma.20G070000.1	Inferred
TFmatrixID_0082	Glyma.20G070100.1	Inferred
TFmatrixID_0082	Glyma19g43820.1	Inferred
TFmatrixID_0082	Glyma.19G163900.1	Inferred
TFmatrixID_0082	Glyma.19G163700.1	Inferred
TFmatrixID_0082	Glyma19g34690.1	Inferred
TFmatrixID_0082	Glyma.19G104200.1	Inferred
TFmatrixID_0082	Glyma18g48740.1	Inferred
TFmatrixID_0082	Glyma.18G281400.1	Inferred
TFmatrixID_0082	Glyma.18G252300.1	Inferred
TFmatrixID_0082	Glyma.18G091600.1	Inferred
TFmatrixID_0082	Glyma.17G145400.1	Inferred
TFmatrixID_0082	Glyma.17G145300.1	Inferred
TFmatrixID_0082	Glyma.16G164800.1	Inferred
TFmatrixID_0082	Glyma.16G047600.1	Inferred
TFmatrixID_0082	Glyma.16G147500.1	Inferred
TFmatrixID_0082	Glyma.15G152000.1	Inferred
TFmatrixID_0082	Glyma.15G079200.1	Inferred
TFmatrixID_0082	Glyma15g08560.1	Inferred
TFmatrixID_0082	Glyma.15G077100.1	Inferred
TFmatrixID_0082	Glyma.14G020100.1	Inferred
TFmatrixID_0082	Glyma.13G233900.1	Inferred
TFmatrixID_0082	Glyma.13G233800.1	Inferred
TFmatrixID_0082	Glyma.13G123100.1	Inferred
TFmatrixID_0082	Glyma.13G122800.1	Inferred
TFmatrixID_0082	Glyma.13G122700.1	Inferred
TFmatrixID_0082	Glyma.13G122900.1	Inferred
TFmatrixID_0082	Glyma.13G122600.1	Inferred
TFmatrixID_0082	Glyma.13G122500.1	Inferred
TFmatrixID_0082	Glyma.11G036500.1	Inferred
TFmatrixID_0082	Glyma.11G036400.1	Inferred
TFmatrixID_0082	chr1.CM0032.40.nd	Inferred
TFmatrixID_0082	chr1.CM0094.670.nd	Inferred
TFmatrixID_0082	chr1.CM0295.140.nd	Inferred
TFmatrixID_0082	chr1.CM0442.200.nd	Inferred
TFmatrixID_0082	chr1.CM1880.220.nd	Inferred
TFmatrixID_0082	chr1.LjT14I13.10.nd	Inferred
TFmatrixID_0082	chr2.CM0608.10.nd	Inferred
TFmatrixID_0082	chr2.LjT11L13.40.nc	Inferred
TFmatrixID_0082	chr3.CM0080.190.nd	Inferred
TFmatrixID_0082	chr3.CM0080.200.nd	Inferred
TFmatrixID_0082	chr3.CM0080.270.nc	Inferred
TFmatrixID_0082	chr3.CM0080.80.nd	Inferred
TFmatrixID_0082	chr4.CM0175.50.nd	Inferred
TFmatrixID_0082	chr4.CM0227.40.nd	Inferred
TFmatrixID_0082	chr5.CM0052.240.nd	Inferred
TFmatrixID_0082	chr5.CM0341.90.nc	Inferred
TFmatrixID_0082	chr5.CM0494.320.nc	Inferred
TFmatrixID_0082	chr5.CM0494.330.nc	Inferred
TFmatrixID_0082	chr5.CM0909.360.nc	Inferred
TFmatrixID_0082	chr6.CM1613.110.nc	Inferred
TFmatrixID_0082	CM0905.90.nd	Inferred
TFmatrixID_0082	CM1489.100.nc	Inferred
TFmatrixID_0082	CM1489.90.nc	Inferred
TFmatrixID_0082	LjSGA_017232.1	Inferred
TFmatrixID_0082	LjSGA_028626.1	Inferred
TFmatrixID_0082	LjSGA_078116.1	Inferred
TFmatrixID_0082	LjSGA_141699.1	Inferred
TFmatrixID_0082	LjSGA_146586.1	Inferred
TFmatrixID_0082	LjT01F24.60.nd	Inferred
TFmatrixID_0082	LjT03L06.60.nd	Inferred
TFmatrixID_0082	LjT33A04.100.nc	Inferred
TFmatrixID_0082	fgenesh2_kg.5__2643__AT3G61630.1	Inferred
TFmatrixID_0082	fgenesh2_kg.6__1285__AT5G13330.1	Inferred
TFmatrixID_0082	fgenesh2_kg.6__690__AT5G07310.1	Inferred
TFmatrixID_0082	fgenesh2_kg.7__2559__AT4G17500.1	Inferred
TFmatrixID_0082	cassava10717.m1	Inferred
TFmatrixID_0082	cassava12737.valid.m1	Inferred
TFmatrixID_0082	cassava14079.valid.m1	Inferred
TFmatrixID_0082	cassava14904.m1	Inferred
TFmatrixID_0082	cassava15416.m1	Inferred
TFmatrixID_0082	cassava1608.valid.m1	Inferred
TFmatrixID_0082	cassava16948.m1	Inferred
TFmatrixID_0082	cassava16956.m1	Inferred
TFmatrixID_0082	cassava18871.valid.m1	Inferred
TFmatrixID_0082	cassava18872.valid.m1	Inferred
TFmatrixID_0082	cassava19042.valid.m1	Inferred
TFmatrixID_0082	cassava19043.valid.m1	Inferred
TFmatrixID_0082	cassava19171.valid.m1	Inferred
TFmatrixID_0082	cassava19881.m1	Inferred
TFmatrixID_0082	cassava19882.m1	Inferred
TFmatrixID_0082	cassava19883.m1	Inferred
TFmatrixID_0082	cassava19959.m1	Inferred
TFmatrixID_0082	cassava21353.m1	Inferred
TFmatrixID_0082	cassava21882.m1	Inferred
TFmatrixID_0082	cassava22677.valid.m1	Inferred
TFmatrixID_0082	cassava3045.m1	Inferred
TFmatrixID_0082	cassava3323.m1	Inferred
TFmatrixID_0082	cassava33325.m1	Inferred
TFmatrixID_0082	cassava37347.valid.m1	Inferred
TFmatrixID_0082	cassava38166.valid.m1	Inferred
TFmatrixID_0082	cassava38228.valid.m1	Inferred
TFmatrixID_0082	cassava38508.m1	Inferred
TFmatrixID_0082	cassava38509.m1	Inferred
TFmatrixID_0082	cassava38545.m1	Inferred
TFmatrixID_0082	cassava40570.m1	Inferred
TFmatrixID_0082	cassava41615.m1	Inferred
TFmatrixID_0082	cassava41639.m1	Inferred
TFmatrixID_0082	cassava43266.valid.m1	Inferred
TFmatrixID_0082	cassava44000.valid.m1	Inferred
TFmatrixID_0082	cassava4507.m1	Inferred
TFmatrixID_0082	cassava45576.m1	Inferred
TFmatrixID_0082	cassava46560.m1	Inferred
TFmatrixID_0082	cassava47034.m1	Inferred
TFmatrixID_0082	cassava47179.m1	Inferred
TFmatrixID_0082	cassava4871.m1	Inferred
TFmatrixID_0082	cassava4887.m1	Inferred
TFmatrixID_0082	cassava4888.m1	Inferred
TFmatrixID_0082	cassava631.valid.m1	Inferred
TFmatrixID_0082	cassava632.valid.m1	Inferred
TFmatrixID_0082	cassava8409.m1	Inferred
TFmatrixID_0082	fgenesh2_kg.7__2560__AT4G17490.1	Inferred
TFmatrixID_0082	fgenesh2_kg.8__1005__AT5G51190.1	Inferred
TFmatrixID_0082	fgenesh2_kg.8__2142__AT5G61590.1	Inferred
TFmatrixID_0082	fgenesh2_kg.8__2506__AT5G64750.1	Inferred
TFmatrixID_0082	mgf000075m	Inferred
TFmatrixID_0082	mgf001695m	Inferred
TFmatrixID_0082	mgf002457m	Inferred
TFmatrixID_0082	mgf009667m	Inferred
TFmatrixID_0082	mgf010035m	Inferred
TFmatrixID_0082	mgf017485m	Inferred
TFmatrixID_0082	mgf018693m	Inferred
TFmatrixID_0082	mgf018792m	Inferred
TFmatrixID_0082	mgf018935m	Inferred
TFmatrixID_0082	mgf019280m	Inferred
TFmatrixID_0082	mgf020878m	Inferred
TFmatrixID_0082	mgf021067m	Inferred
TFmatrixID_0082	mgf021081m	Inferred
TFmatrixID_0082	mgf021215m	Inferred
TFmatrixID_0082	mgf021642m	Inferred
TFmatrixID_0082	mgf021756m	Inferred
TFmatrixID_0082	mgf021944m	Inferred
TFmatrixID_0082	mgf021973m	Inferred
TFmatrixID_0082	mgf022372m	Inferred
TFmatrixID_0082	mgf022451m	Inferred
TFmatrixID_0082	mgf023248m	Inferred
TFmatrixID_0082	mgf023600m	Inferred
TFmatrixID_0082	mgf023779m	Inferred
TFmatrixID_0082	mgf026054m	Inferred
TFmatrixID_0082	mgf026487m	Inferred
TFmatrixID_0082	fgenesh2_kg.8__69__AT5G47230.1	Inferred
TFmatrixID_0082	fgenesh2_kg.8__70__AT5G47220.1	Inferred
TFmatrixID_0082	fgenesh2_kg.8__881__AT5G50080.1	Inferred
TFmatrixID_0082	scaffold_100393.1	Inferred
TFmatrixID_0082	Zm00001d002760	Inferred
TFmatrixID_0082	Zm00001d043491	Inferred
TFmatrixID_0082	Zm00001d017462	Inferred
TFmatrixID_0082	Zm00001d010175	Inferred
TFmatrixID_0082	Zm00001d025281	Inferred
TFmatrixID_0082	Zm00001d034920	Inferred
TFmatrixID_0082	Zm00001d039019	Inferred
TFmatrixID_0082	Zm00001d031673	Inferred
TFmatrixID_0082	GRMZM2G307665	Inferred
TFmatrixID_0082	Zm00001d025409	Inferred
TFmatrixID_0082	Zm00001d000339	Inferred
TFmatrixID_0082	Zm00001d040651	Inferred
TFmatrixID_0082	Zm00001d042717	Inferred
TFmatrixID_0082	Zm00001d005892	Inferred
TFmatrixID_0082	Glyma.10G223200.1	Inferred
TFmatrixID_0082	Glyma.10G194200.1	Inferred
TFmatrixID_0082	Glyma.10G187000.1	Inferred
TFmatrixID_0082	Glyma.10G186800.1	Inferred
TFmatrixID_0082	Glyma.10G186900.1	Inferred
TFmatrixID_0082	Glyma.10G119100.1	Inferred
TFmatrixID_0082	Glyma.10G118900.1	Inferred
TFmatrixID_0082	Glyma.10G036700.1	Inferred
TFmatrixID_0082	Glyma.10G036200.1	Inferred
TFmatrixID_0082	Glyma.10G036300.1	Inferred
TFmatrixID_0082	Glyma.10G007100.1	Inferred
TFmatrixID_0082	Glyma.10G007000.1	Inferred
TFmatrixID_0082	Glyma.09G242600.1	Inferred
TFmatrixID_0082	Glyma.09G041500.1	Inferred
TFmatrixID_0082	Glyma.08G320700.1	Inferred
TFmatrixID_0082	Glyma08g28820.1	Inferred
TFmatrixID_0082	Glyma.08G145300.1	Inferred
TFmatrixID_0082	Glyma07g37410.1	Inferred
TFmatrixID_0082	Glyma07g33510.1	Inferred
TFmatrixID_0082	Glyma.07G113800.1	Inferred
TFmatrixID_0082	Glyma.07G114000.1	Inferred
TFmatrixID_0082	Glyma.07G114300.1	Inferred
TFmatrixID_0082	Glyma.06G163700.1	Inferred
TFmatrixID_0082	Glyma.05G200100.1	Inferred
TFmatrixID_0082	Glyma.05G186700.1	Inferred
TFmatrixID_0082	Glyma.05G063600.1	Inferred
TFmatrixID_0082	Glyma.05G063500.1	Inferred
TFmatrixID_0082	Glyma.04G217400.1	Inferred
TFmatrixID_0082	Glyma04g37890.1	Inferred
TFmatrixID_0082	Glyma04g37870.1	Inferred
TFmatrixID_0082	Glyma.03G162700.1	Inferred
TFmatrixID_0082	Glyma.03G162600.1	Inferred
TFmatrixID_0082	Glyma.03G162500.1	Inferred
TFmatrixID_0082	Glyma.03G112800.1	Inferred
TFmatrixID_0082	Glyma.03G112400.1	Inferred
TFmatrixID_0082	Glyma.03G112700.1	Inferred
TFmatrixID_0082	Glyma03g26390.1	Inferred
TFmatrixID_0082	Glyma03g26450.1	Inferred
TFmatrixID_0082	Glyma.03G111700.1	Inferred
TFmatrixID_0082	Glyma.02G294100.1	Inferred
TFmatrixID_0082	Glyma.02G132500.1	Inferred
TFmatrixID_0082	Glyma02g08840.1	Inferred
TFmatrixID_0082	Glyma.02G066200.1	Inferred
TFmatrixID_0082	Glyma.02G006300.1	Inferred
TFmatrixID_0082	Glyma.02G006200.1	Inferred
TFmatrixID_0082	Glyma.01G206600.1	Inferred
TFmatrixID_0082	Zm00001d038320	Inferred
TFmatrixID_0082	Zm00001d003884	Inferred
TFmatrixID_0082	Zm00001d026191	Inferred
TFmatrixID_0082	Zm00001d053195	Inferred
TFmatrixID_0082	Zm00001d017466	Inferred
TFmatrixID_0082	Zm00001d018081	Inferred
TFmatrixID_0082	Zm00001d002762	Inferred
TFmatrixID_0082	Zm00001d009103	Inferred
TFmatrixID_0082	Zm00001d022461	Inferred
TFmatrixID_0082	Zm00001d014113	Inferred
TFmatrixID_0082	Zm00001d009573	Inferred
TFmatrixID_0082	Zm00001d038585	Inferred
TFmatrixID_0082	Zm00001d027925	Inferred
TFmatrixID_0082	Zm00001d016616	Inferred
TFmatrixID_0082	AC198979.4_FG009	Inferred
TFmatrixID_0083	AT4G23750	Direct
TFmatrixID_0083	AT2G46310	Inferred
TFmatrixID_0083	AT3G16770	Inferred
TFmatrixID_0083	AT3G61630	Inferred
TFmatrixID_0083	AT4G11140	Inferred
TFmatrixID_0083	AT4G39780	Inferred
TFmatrixID_0083	BRADI2G07357	Inferred
TFmatrixID_0083	BRADI2G31480	Inferred
TFmatrixID_0083	BRADI2G45530	Inferred
TFmatrixID_0083	BRADI3G35560	Inferred
TFmatrixID_0083	BRADI3G38140	Inferred
TFmatrixID_0083	BRADI3G58015	Inferred
TFmatrixID_0083	BRADI4G31040	Inferred
TFmatrixID_0083	Cucsa.012850	Inferred
TFmatrixID_0083	Cucsa.069280	Inferred
TFmatrixID_0083	Cucsa.107190	Inferred
TFmatrixID_0083	Cucsa.118840	Inferred
TFmatrixID_0083	Cucsa.201950	Inferred
TFmatrixID_0083	Cucsa.219890	Inferred
TFmatrixID_0083	Cucsa.244290	Inferred
TFmatrixID_0083	Cucsa.252810	Inferred
TFmatrixID_0083	Cucsa.258900	Inferred
TFmatrixID_0083	Cucsa.303720	Inferred
TFmatrixID_0083	Cucsa.364910	Inferred
TFmatrixID_0083	Medtr3g124710	Inferred
TFmatrixID_0083	Medtr4g129660	Inferred
TFmatrixID_0083	Medtr4g129680	Inferred
TFmatrixID_0083	Medtr4g129720	Inferred
TFmatrixID_0083	Medtr4g129730	Inferred
TFmatrixID_0083	Medtr5g009680	Inferred
TFmatrixID_0083	Medtr5g083380	Inferred
TFmatrixID_0083	ppa008563m	Inferred
TFmatrixID_0083	ppa008645m	Inferred
TFmatrixID_0083	ppa008720m	Inferred
TFmatrixID_0083	ppa009616m	Inferred
TFmatrixID_0083	ppa010345m	Inferred
TFmatrixID_0083	ppa017002m	Inferred
TFmatrixID_0083	ppa022995m	Inferred
TFmatrixID_0083	ppa023235m	Inferred
TFmatrixID_0083	ppa025495m	Inferred
TFmatrixID_0083	ppa025804m	Inferred
TFmatrixID_0083	28049.m000300	Inferred
TFmatrixID_0083	28641.m000082	Inferred
TFmatrixID_0083	29801.m003186	Inferred
TFmatrixID_0083	29904.m002941	Inferred
TFmatrixID_0083	30115.m001193	Inferred
TFmatrixID_0083	30169.m006542	Inferred
TFmatrixID_0083	30190.m010791	Inferred
TFmatrixID_0083	Os09g0434500	Inferred
TFmatrixID_0083	Os11g0168500	Inferred
TFmatrixID_0083	Os01g0224100	Inferred
TFmatrixID_0083	Os01g0657400	Inferred
TFmatrixID_0083	scaffold_301966.1	Inferred
TFmatrixID_0083	e_gw1.117.76.1	Inferred
TFmatrixID_0083	e_gw1.21.268.1	Inferred
TFmatrixID_0083	e_gw1.31.217.1	Inferred
TFmatrixID_0083	e_gw1.335.26.1	Inferred
TFmatrixID_0083	e_gw1.7.264.1	Inferred
TFmatrixID_0083	estExt_fgenesh1_pg.C_210126	Inferred
TFmatrixID_0083	gw1.126.81.1	Inferred
TFmatrixID_0083	gw1.136.88.1	Inferred
TFmatrixID_0083	gw1.259.19.1	Inferred
TFmatrixID_0083	gw1.293.27.1	Inferred
TFmatrixID_0083	gw1.293.28.1	Inferred
TFmatrixID_0083	gw1.7.214.1	Inferred
TFmatrixID_0083	POPTR_0001s10300	Inferred
TFmatrixID_0083	POPTR_0002s16900	Inferred
TFmatrixID_0083	POPTR_0003s06930	Inferred
TFmatrixID_0083	POPTR_0003s13610	Inferred
TFmatrixID_0083	POPTR_0004s14840	Inferred
TFmatrixID_0083	POPTR_0005s07900	Inferred
TFmatrixID_0083	scaffold_400172.1	Inferred
TFmatrixID_0083	POPTR_0009s10470	Inferred
TFmatrixID_0083	POPTR_0010s00900	Inferred
TFmatrixID_0083	POPTR_0012s01260	Inferred
TFmatrixID_0083	POPTR_0013s15440	Inferred
TFmatrixID_0083	POPTR_0014s09020	Inferred
TFmatrixID_0083	POPTR_0015s06070	Inferred
TFmatrixID_0083	POPTR_0019s15190	Inferred
TFmatrixID_0083	POPTR_0270s00200	Inferred
TFmatrixID_0083	scaffold_701473.1	Inferred
TFmatrixID_0083	Sb01g003670	Inferred
TFmatrixID_0083	Sb02g025530	Inferred
TFmatrixID_0083	Sb03g001296	Inferred
TFmatrixID_0083	Sb03g029990	Inferred
TFmatrixID_0083	Sb07g023030	Inferred
TFmatrixID_0083	scaffold_801806.1	Inferred
TFmatrixID_0083	GSVIVG00031747001	Inferred
TFmatrixID_0083	GSVIVG00035098001	Inferred
TFmatrixID_0083	GSVIVG00036228001	Inferred
TFmatrixID_0083	estExt_fgenesh4_pg.C_290069	Inferred
TFmatrixID_0083	PK02998.1	Inferred
TFmatrixID_0083	PK15705.1	Inferred
TFmatrixID_0083	PK16787.1	Inferred
TFmatrixID_0083	PK28823.1	Inferred
TFmatrixID_0083	fgenesh2_kg.2__1375__AT1G71130.1	Inferred
TFmatrixID_0083	SKA_Chlre2_kg.scaffold_45000117	Inferred
TFmatrixID_0083	GG.C169_S17_00183	Inferred
TFmatrixID_0083	fgenesh2_kg.4__2841__AT2G46310.1	Inferred
TFmatrixID_0083	Glyma.20G215700.1	Inferred
TFmatrixID_0083	Glyma.19G253100.1	Inferred
TFmatrixID_0083	Glyma.15G152000.1	Inferred
TFmatrixID_0083	Glyma.14G205600.1	Inferred
TFmatrixID_0083	Glyma.14G123900.1	Inferred
TFmatrixID_0083	Glyma.13G040400.1	Inferred
TFmatrixID_0083	Glyma11g31400.1	Inferred
TFmatrixID_0083	chr2.CM0060.150.nc	Inferred
TFmatrixID_0083	chr4.CM0227.40.nd	Inferred
TFmatrixID_0083	LjSGA_008718.1	Inferred
TFmatrixID_0083	LjSGA_027251.1	Inferred
TFmatrixID_0083	LjSGA_141699.1	Inferred
TFmatrixID_0083	LjT03L06.60.nd	Inferred
TFmatrixID_0083	fgenesh2_kg.5__2643__AT3G61630.1	Inferred
TFmatrixID_0083	fgenesh2_kg.6__3086__AT4G11140.1	Inferred
TFmatrixID_0083	fgenesh2_kg.7__1924__AT4G23750.1	Inferred
TFmatrixID_0083	fgenesh2_kg.7__195__AT4G39780.1	Inferred
TFmatrixID_0083	cassava12291.valid.m1	Inferred
TFmatrixID_0083	cassava15416.m1	Inferred
TFmatrixID_0083	cassava27467.m1	Inferred
TFmatrixID_0083	cassava32471.m1	Inferred
TFmatrixID_0083	cassava37155.valid.m1	Inferred
TFmatrixID_0083	cassava38228.valid.m1	Inferred
TFmatrixID_0083	cassava39307.m1	Inferred
TFmatrixID_0083	cassava43050.valid.m1	Inferred
TFmatrixID_0083	cassava46470.m1	Inferred
TFmatrixID_0083	cassava7228.valid.m1	Inferred
TFmatrixID_0083	cassava8409.m1	Inferred
TFmatrixID_0083	mgf008137m	Inferred
TFmatrixID_0083	mgf014502m	Inferred
TFmatrixID_0083	mgf018116m	Inferred
TFmatrixID_0083	mgf019903m	Inferred
TFmatrixID_0083	mgf021650m	Inferred
TFmatrixID_0083	mgf022434m	Inferred
TFmatrixID_0083	mgf023807m	Inferred
TFmatrixID_0083	Glyma.11G019000.1	Inferred
TFmatrixID_0083	Zm00001d031796	Inferred
TFmatrixID_0083	Zm00001d036251	Inferred
TFmatrixID_0083	Zm00001d044004	Inferred
TFmatrixID_0083	Zm00001d011499	Inferred
TFmatrixID_0083	Zm00001d039324	Inferred
TFmatrixID_0083	Glyma.09G041500.1	Inferred
TFmatrixID_0083	Glyma.08G020900.1	Inferred
TFmatrixID_0083	Glyma07g37410.1	Inferred
TFmatrixID_0083	Glyma07g33510.1	Inferred
TFmatrixID_0083	Glyma.06G125100.1	Inferred
TFmatrixID_0083	Glyma.05G214400.1	Inferred
TFmatrixID_0083	Glyma.04G238700.1	Inferred
TFmatrixID_0083	Glyma.03G255500.1	Inferred
TFmatrixID_0083	Glyma.03G094700.1	Inferred
TFmatrixID_0083	Glyma.02G236800.1	Inferred
TFmatrixID_0083	Glyma.01G224100.1	Inferred
TFmatrixID_0083	Zm00001d020595	Inferred
TFmatrixID_0083	Zm00001d008968	Inferred
TFmatrixID_0083	Zm00001d030513	Inferred
TFmatrixID_0084	AT4G25470	Direct
TFmatrixID_0084	AT2G35700	Inferred
TFmatrixID_0084	AT2G44940	Inferred
TFmatrixID_0084	AT3G16280	Inferred
TFmatrixID_0084	AT3G60490	Inferred
TFmatrixID_0084	AT4G25490	Inferred
TFmatrixID_0084	AT5G11590	Inferred
TFmatrixID_0084	AT5G25810	Inferred
TFmatrixID_0084	AT5G51990	Inferred
TFmatrixID_0084	BRADI1G49570	Inferred
TFmatrixID_0084	BRADI3G33355	Inferred
TFmatrixID_0084	BRADI3G50620	Inferred
TFmatrixID_0084	BRADI3G50630	Inferred
TFmatrixID_0084	BRADI3G51630	Inferred
TFmatrixID_0084	BRADI4G21265	Inferred
TFmatrixID_0084	BRADI5G17610	Inferred
TFmatrixID_0084	BRADI5G17620	Inferred
TFmatrixID_0084	BRADI5G17640	Inferred
TFmatrixID_0084	Cucsa.038760	Inferred
TFmatrixID_0084	Cucsa.121080	Inferred
TFmatrixID_0084	Cucsa.166340	Inferred
TFmatrixID_0084	Cucsa.251030	Inferred
TFmatrixID_0084	Cucsa.259750	Inferred
TFmatrixID_0084	Cucsa.302750	Inferred
TFmatrixID_0084	Cucsa.302760	Inferred
TFmatrixID_0084	Cucsa.312570	Inferred
TFmatrixID_0084	Cucsa.321050	Inferred
TFmatrixID_0084	Cucsa.378470	Inferred
TFmatrixID_0084	Medtr1g007440	Inferred
TFmatrixID_0084	Medtr1g129500	Inferred
TFmatrixID_0084	Medtr4g159580	Inferred
TFmatrixID_0084	Medtr5g012990	Inferred
TFmatrixID_0084	Medtr7g040320	Inferred
TFmatrixID_0084	Medtr8g006120	Inferred
TFmatrixID_0084	Medtr8g015330	Inferred
TFmatrixID_0084	ppa009533m	Inferred
TFmatrixID_0084	ppa009812m	Inferred
TFmatrixID_0084	ppa010130m	Inferred
TFmatrixID_0084	ppa010340m	Inferred
TFmatrixID_0084	ppa010800m	Inferred
TFmatrixID_0084	ppa010909m	Inferred
TFmatrixID_0084	ppa010935m	Inferred
TFmatrixID_0084	ppa017761m	Inferred
TFmatrixID_0084	ppa020711m	Inferred
TFmatrixID_0084	ppa021197m	Inferred
TFmatrixID_0084	28353.m000054	Inferred
TFmatrixID_0084	29092.m000462	Inferred
TFmatrixID_0084	29794.m003381	Inferred
TFmatrixID_0084	29912.m005463	Inferred
TFmatrixID_0084	30146.m003535	Inferred
TFmatrixID_0084	30147.m014313	Inferred
TFmatrixID_0084	30174.m008790	Inferred
TFmatrixID_0084	30190.m011120	Inferred
TFmatrixID_0084	60638.m00016	Inferred
TFmatrixID_0084	Os10g0560700	Inferred
TFmatrixID_0084	Os11g0242300	Inferred
TFmatrixID_0084	Os02g0656600	Inferred
TFmatrixID_0084	Os02g0657000	Inferred
TFmatrixID_0084	Os04g0549700	Inferred
TFmatrixID_0084	Os04g0549800	Inferred
TFmatrixID_0084	Os04g0550200	Inferred
TFmatrixID_0084	Os06g0127100	Inferred
TFmatrixID_0084	scaffold_301905.1	Inferred
TFmatrixID_0084	e_gw1.41.124.1	Inferred
TFmatrixID_0084	POPTR_0001s08710	Inferred
TFmatrixID_0084	POPTR_0001s08720	Inferred
TFmatrixID_0084	POPTR_0002s14210	Inferred
TFmatrixID_0084	POPTR_0004s19820	Inferred
TFmatrixID_0084	POPTR_0009s14990	Inferred
TFmatrixID_0084	POPTR_0012s13870	Inferred
TFmatrixID_0084	POPTR_0013s10330	Inferred
TFmatrixID_0084	POPTR_0014s05500	Inferred
TFmatrixID_0084	POPTR_0015s13830	Inferred
TFmatrixID_0084	POPTR_0019s10430	Inferred
TFmatrixID_0084	scaffold_700899.1	Inferred
TFmatrixID_0084	scaffold_801637.1	Inferred
TFmatrixID_0084	Sb01g029065	Inferred
TFmatrixID_0084	Sb04g031950	Inferred
TFmatrixID_0084	Sb04g032940	Inferred
TFmatrixID_0084	Sb04g032960	Inferred
TFmatrixID_0084	Sb05g007135	Inferred
TFmatrixID_0084	Sb06g024530	Inferred
TFmatrixID_0084	Sb06g024540	Inferred
TFmatrixID_0084	Sb06g025890	Inferred
TFmatrixID_0084	Sb06g025900	Inferred
TFmatrixID_0084	Sb10g001620	Inferred
TFmatrixID_0084	GSVIVG00002195001	Inferred
TFmatrixID_0084	GSVIVG00006277001	Inferred
TFmatrixID_0084	GSVIVG00018226001	Inferred
TFmatrixID_0084	GSVIVG00019860001	Inferred
TFmatrixID_0084	GSVIVG00031388001	Inferred
TFmatrixID_0084	GSVIVG00033793001	Inferred
TFmatrixID_0084	PK01156.1	Inferred
TFmatrixID_0084	PK23332.1	Inferred
TFmatrixID_0084	PK25970.1	Inferred
TFmatrixID_0084	PK28082.1	Inferred
TFmatrixID_0084	PK29340.1	Inferred
TFmatrixID_0084	fgenesh2_kg.2__175__AT1G63030.1	Inferred
TFmatrixID_0084	fgenesh2_kg.4__1597__AT2G35700.1	Inferred
TFmatrixID_0084	fgenesh2_kg.4__2683__AT2G44940.1	Inferred
TFmatrixID_0084	Glyma.20G155100.1	Inferred
TFmatrixID_0084	Glyma.19G192400.1	Inferred
TFmatrixID_0084	Glyma.17G194100.1	Inferred
TFmatrixID_0084	Glyma17g14110.1	Inferred
TFmatrixID_0084	Glyma.16G199000.1	Inferred
TFmatrixID_0084	Glyma.15G025100.1	Inferred
TFmatrixID_0084	Glyma.15G018400.1	Inferred
TFmatrixID_0084	Glyma.14G146100.1	Inferred
TFmatrixID_0084	Glyma.13G318500	Inferred
TFmatrixID_0084	Glyma.13G151900.1	Inferred
TFmatrixID_0084	fgenesh2_kg.5__2513__AT3G60490.1	Inferred
TFmatrixID_0084	Glyma.12G182400.1	Inferred
TFmatrixID_0084	Glyma.12G182200.1	Inferred
TFmatrixID_0084	chr2.CM0304.640.nd	Inferred
